Dataset,Model,Fold,Bin,Absolute Gap,Count,Lower Bound,Mean Predicted Probability,Observed Positive Rate,Upper Bound
emotions,BR_Logistic,3,4,0.02745255222544074,64,0.4,0.44932755222544074,0.421875,0.5
emotions,BR_Logistic,3,5,0.06171482801437378,49,0.5,0.5515107463817207,0.4897959183673469,0.6
emotions,BR_Logistic,3,6,0.0470555912364613,44,0.6,0.6574898633089933,0.7045454545454546,0.7
emotions,BR_Logistic,3,7,0.01010920166969298,50,0.7,0.749890798330307,0.76,0.8
emotions,BR_Logistic,3,8,0.1526616785837257,23,0.8,0.8483138524967692,0.6956521739130435,0.9
emotions,BR_Logistic,3,9,0.0003445558249950409,16,0.9,0.937155444175005,0.9375,1.0
emotions,BR_Logistic,4,0,0.011846265172477749,168,0.0,0.04160816993438251,0.02976190476190476,0.1
emotions,BR_Logistic,4,1,0.07087954380352733,142,0.1,0.1483443325359217,0.07746478873239436,0.2
emotions,BR_Logistic,4,2,0.06302539216375899,87,0.2,0.24693343814077048,0.1839080459770115,0.3
emotions,BR_Logistic,4,3,0.029439308171002376,106,0.3,0.3479191823950354,0.37735849056603776,0.4
emotions,BR_Logistic,4,4,0.11823321232255896,53,0.4,0.44780452352649763,0.5660377358490566,0.5
emotions,BR_Logistic,4,5,0.10651349640907115,47,0.5,0.5530609716760352,0.6595744680851063,0.6
emotions,BR_Logistic,4,6,0.048338284095128414,48,0.6,0.6391617159048716,0.6875,0.7
emotions,BR_Logistic,4,7,0.0470744774622075,34,0.7,0.747043169596616,0.7941176470588235,0.8
emotions,BR_Logistic,4,8,0.06503468480977137,22,0.8,0.8440562242811377,0.9090909090909091,0.9
emotions,BR_Logistic,4,9,0.15496850930727446,13,0.9,0.9241992785380437,0.7692307692307693,1.0
emotions,BR_Logistic,5,0,0.010022740895261187,175,0.0,0.044308455180975474,0.03428571428571429,0.1
emotions,BR_Logistic,5,1,0.019928453206005753,118,0.1,0.14704709727380236,0.1271186440677966,0.2
emotions,BR_Logistic,5,2,0.045275092124938965,91,0.2,0.25142820457835774,0.2967032967032967,0.3
emotions,BR_Logistic,5,3,0.17127902912242077,56,0.3,0.34657811373472214,0.5178571428571429,0.4
emotions,BR_Logistic,5,4,0.029065205339799893,57,0.4,0.45011783691874724,0.42105263157894735,0.5
emotions,BR_Logistic,5,5,0.11711939601671129,42,0.5,0.5495472706499553,0.6666666666666666,0.6
emotions,BR_Logistic,5,6,0.0901001432003119,39,0.6,0.6534896003894317,0.7435897435897436,0.7
emotions,BR_Logistic,5,7,0.18532555699348452,30,0.7,0.7480077763398488,0.9333333333333333,0.8
emotions,BR_Logistic,5,8,0.07621233117195869,31,0.8,0.8504058795590554,0.7741935483870968,0.9
emotions,BR_Logistic,5,9,0.018616235256195046,15,0.9,0.9519495685895284,0.9333333333333333,1.0
emotions,CC_Logistic,1,0,0.018157269326410805,183,0.0,0.031023058542441653,0.04918032786885246,0.1
emotions,CC_Logistic,1,1,0.007673023252383532,115,0.1,0.14884871587805126,0.1565217391304348,0.2
emotions,CC_Logistic,1,2,0.0858363634749745,89,0.2,0.2543756893176711,0.16853932584269662,0.3
emotions,CC_Logistic,1,3,0.023611610973036157,77,0.3,0.34828693564836083,0.3246753246753247,0.4
emotions,CC_Logistic,1,4,0.13422192868433502,57,0.4,0.45001140236854553,0.3157894736842105,0.5
emotions,CC_Logistic,1,5,0.05550012395188608,37,0.5,0.5419866104383726,0.4864864864864865,0.6
emotions,CC_Logistic,1,6,0.09929498774664747,35,0.6,0.6421521306037903,0.5428571428571428,0.7
emotions,CC_Logistic,1,7,0.11102542848814101,42,0.7,0.7538825713452839,0.6428571428571429,0.8
emotions,CC_Logistic,1,8,0.19886337717374158,60,0.8,0.8488633771737416,0.65,0.9
emotions,CC_Logistic,1,9,0.02207774568248433,37,0.9,0.9409966646014033,0.918918918918919,1.0
emotions,CC_Logistic,2,0,0.010825790075594473,183,0.0,0.03268371357286223,0.02185792349726776,0.1
emotions,CC_Logistic,2,1,0.02199561707675457,104,0.1,0.14699561707675457,0.125,0.2
emotions,CC_Logistic,2,2,0.0492225272314889,70,0.2,0.2492225272314889,0.2,0.3
emotions,CC_Logistic,2,3,0.004767470061779022,88,0.3,0.3456765609708699,0.3409090909090909,0.4
emotions,CC_Logistic,2,4,0.06029380212227503,60,0.4,0.4436271354556084,0.38333333333333336,0.5
emotions,CC_Logistic,2,5,0.038100029907974564,51,0.5,0.547903951476602,0.5098039215686274,0.6
emotions,CC_Logistic,2,6,0.0935456665853659,48,0.6,0.6560456665853659,0.5625,0.7
emotions,CC_Logistic,2,7,0.021902109516991564,45,0.7,0.7558756682607862,0.7777777777777778,0.8
emotions,CC_Logistic,2,8,0.16677173294804315,44,0.8,0.8485899147662249,0.6818181818181818,0.9
emotions,CC_Logistic,2,9,0.07398017247517907,21,0.9,0.9311230296180362,0.8571428571428571,1.0
emotions,CC_Logistic,3,0,0.0010893596152660723,205,0.0,0.033056981848148564,0.03414634146341464,0.1
emotions,CC_Logistic,3,1,0.006434971846423082,103,0.1,0.14890483397881962,0.1553398058252427,0.2
emotions,CC_Logistic,3,2,0.002097943904756122,87,0.2,0.24347725424958372,0.2413793103448276,0.3
emotions,CC_Logistic,3,3,0.08860483284919496,62,0.3,0.3466693489782272,0.25806451612903225,0.4
emotions,CC_Logistic,3,4,0.00694689154624939,60,0.4,0.4569468915462494,0.45,0.5
emotions,CC_Logistic,3,5,0.1052970844645833,43,0.5,0.5471575495808624,0.4418604651162791,0.6
emotions,CC_Logistic,3,6,0.1031470611691474,40,0.6,0.6531470611691474,0.55,0.7
emotions,CC_Logistic,3,7,0.11939005103222156,43,0.7,0.7472970277764076,0.627906976744186,0.8
emotions,CC_Logistic,3,8,0.28153386327528174,62,0.8,0.8460499923075399,0.5645161290322581,0.9
emotions,CC_Logistic,3,9,0.05382169737960352,33,0.9,0.9326095761674823,0.8787878787878788,1.0
emotions,CC_Logistic,4,0,0.0031842336605212504,174,0.0,0.031919865844429296,0.028735632183908046,0.1
emotions,CC_Logistic,4,1,0.06882279878482221,112,0.1,0.14917994164196507,0.08035714285714286,0.2
emotions,CC_Logistic,4,2,0.08552975122901527,88,0.2,0.24462066031992435,0.1590909090909091,0.3
emotions,CC_Logistic,4,3,0.024076910263084506,83,0.3,0.3493781150823616,0.3253012048192771,0.4
emotions,CC_Logistic,4,4,0.11652921393232524,53,0.4,0.44950852191673135,0.5660377358490566,0.5
emotions,CC_Logistic,4,5,0.1216755285859108,40,0.5,0.5533244714140892,0.675,0.6
emotions,CC_Logistic,4,6,0.13295024327742755,39,0.6,0.6457707560979403,0.5128205128205128,0.7
emotions,CC_Logistic,4,7,0.11637721955776215,44,0.7,0.7527408559213985,0.6363636363636364,0.8
emotions,CC_Logistic,4,8,0.2096505441047527,54,0.8,0.8392801737343824,0.6296296296296297,0.9
emotions,CC_Logistic,4,9,0.053353506507295534,33,0.9,0.9321413852951743,0.8787878787878788,1.0
emotions,CC_Logistic,5,0,0.015861184661108828,188,0.0,0.03201115576442309,0.047872340425531915,0.1
emotions,CC_Logistic,5,1,0.0045599672724219165,85,0.1,0.14838120919816633,0.15294117647058825,0.2
emotions,CC_Logistic,5,2,0.03305522911250591,80,0.2,0.25444477088749407,0.2875,0.3
emotions,CC_Logistic,5,3,0.027955078652926846,56,0.3,0.34704492134707315,0.375,0.4
emotions,CC_Logistic,5,4,0.004127662711673363,45,0.4,0.4485721071561178,0.4444444444444444,0.5
emotions,CC_Logistic,5,5,0.0018863512410057792,54,0.5,0.5574419067965614,0.5555555555555556,0.6
emotions,CC_Logistic,5,6,0.059304891313825325,35,0.6,0.6593048913138253,0.6,0.7
emotions,CC_Logistic,5,7,0.03791489203770959,39,0.7,0.7558636099864275,0.717948717948718,0.8
emotions,CC_Logistic,5,8,0.10542821468308916,43,0.8,0.8496142611947171,0.7441860465116279,0.9
emotions,CC_Logistic,5,9,0.017816079073938895,29,0.9,0.9488505618325596,0.9310344827586207,1.0
emotions,MLC_PA_Logistic,1,0,0.003887865159612147,192,0.0,0.04555453182627881,0.041666666666666664,0.1
emotions,MLC_PA_Logistic,1,1,0.021724043975746815,126,0.1,0.15287913062742778,0.1746031746031746,0.2
emotions,MLC_PA_Logistic,1,2,0.09125959858298302,100,0.2,0.251259598582983,0.16,0.3
emotions,MLC_PA_Logistic,1,3,0.019037270624386593,76,0.3,0.34798463904543925,0.32894736842105265,0.4
emotions,MLC_PA_Logistic,1,4,0.09578305132248821,68,0.4,0.44872422779307647,0.35294117647058826,0.5
emotions,MLC_PA_Logistic,1,5,0.14778302510579422,45,0.5,0.5411058637830947,0.6888888888888889,0.6
emotions,MLC_PA_Logistic,1,6,0.08213729016921101,34,0.6,0.6531568274778479,0.7352941176470589,0.7
emotions,MLC_PA_Logistic,1,7,0.025089866585201737,45,0.7,0.752687911192576,0.7777777777777778,0.8
emotions,MLC_PA_Logistic,1,8,0.10339826922262862,31,0.8,0.8453337530935964,0.7419354838709677,0.9
emotions,MLC_PA_Logistic,1,9,0.08631619215011599,15,0.9,0.9529828588167827,0.8666666666666667,1.0
emotions,MLC_PA_Logistic,2,0,0.022841079435552115,174,0.0,0.04582958518267855,0.022988505747126436,0.1
emotions,MLC_PA_Logistic,2,1,0.034363390607688254,131,0.1,0.14886720740158138,0.11450381679389313,0.2
emotions,MLC_PA_Logistic,2,2,0.027646343118136685,97,0.2,0.24414118847896144,0.21649484536082475,0.3
emotions,MLC_PA_Logistic,2,3,0.04164768959346571,95,0.3,0.3478259946170606,0.3894736842105263,0.4
emotions,MLC_PA_Logistic,2,4,0.00673075721544375,68,0.4,0.4491515957257327,0.45588235294117646,0.5
emotions,MLC_PA_Logistic,2,5,0.012229767938454983,48,0.5,0.550270232061545,0.5625,0.6
emotions,MLC_PA_Logistic,2,6,0.17218301235101163,39,0.6,0.6483298081618089,0.8205128205128205,0.7
emotions,MLC_PA_Logistic,2,7,0.18351823091506958,29,0.7,0.7475162518435511,0.9310344827586207,0.8
emotions,MLC_PA_Logistic,2,8,0.1334763595036098,21,0.8,0.8477620737893241,0.7142857142857143,0.9
emotions,MLC_PA_Logistic,2,9,0.013781234622001648,12,0.9,0.9304479012886683,0.9166666666666666,1.0
emotions,MLC_PA_Logistic,3,0,0.003573690536004988,190,0.0,0.045678953693899724,0.042105263157894736,0.1
emotions,MLC_PA_Logistic,3,1,0.003027000231668353,128,0.1,0.14365200023166835,0.140625,0.2
emotions,MLC_PA_Logistic,3,2,0.07533609502493066,94,0.2,0.24554886098237746,0.1702127659574468,0.3
emotions,MLC_PA_Logistic,3,3,0.021967237070202816,80,0.3,0.3469672370702028,0.325,0.4
emotions,MLC_PA_Logistic,3,4,0.02745255222544074,64,0.4,0.44932755222544074,0.421875,0.5
emotions,MLC_PA_Logistic,3,5,0.06171482801437378,49,0.5,0.5515107463817207,0.4897959183673469,0.6
emotions,MLC_PA_Logistic,3,6,0.0470555912364613,44,0.6,0.6574898633089933,0.7045454545454546,0.7
emotions,MLC_PA_Logistic,3,7,0.01010920166969298,50,0.7,0.749890798330307,0.76,0.8
emotions,MLC_PA_Logistic,3,8,0.1526616785837257,23,0.8,0.8483138524967692,0.6956521739130435,0.9
emotions,MLC_PA_Logistic,3,9,0.0003445558249950409,16,0.9,0.937155444175005,0.9375,1.0
emotions,MLC_PA_Logistic,4,0,0.011846265172477749,168,0.0,0.04160816993438251,0.02976190476190476,0.1
emotions,MLC_PA_Logistic,4,1,0.07087954380352733,142,0.1,0.1483443325359217,0.07746478873239436,0.2
emotions,MLC_PA_Logistic,4,2,0.06302539216375899,87,0.2,0.24693343814077048,0.1839080459770115,0.3
emotions,MLC_PA_Logistic,4,3,0.029439308171002376,106,0.3,0.3479191823950354,0.37735849056603776,0.4
emotions,MLC_PA_Logistic,4,4,0.11823321232255896,53,0.4,0.44780452352649763,0.5660377358490566,0.5
emotions,MLC_PA_Logistic,4,5,0.10651349640907115,47,0.5,0.5530609716760352,0.6595744680851063,0.6
emotions,MLC_PA_Logistic,4,6,0.048338284095128414,48,0.6,0.6391617159048716,0.6875,0.7
emotions,MLC_PA_Logistic,4,7,0.0470744774622075,34,0.7,0.747043169596616,0.7941176470588235,0.8
emotions,MLC_PA_Logistic,4,8,0.06503468480977137,22,0.8,0.8440562242811377,0.9090909090909091,0.9
emotions,MLC_PA_Logistic,4,9,0.15496850930727446,13,0.9,0.9241992785380437,0.7692307692307693,1.0
emotions,MLC_PA_Logistic,5,0,0.010022740895261187,175,0.0,0.044308455180975474,0.03428571428571429,0.1
emotions,MLC_PA_Logistic,5,1,0.019928453206005753,118,0.1,0.14704709727380236,0.1271186440677966,0.2
emotions,MLC_PA_Logistic,5,2,0.045275092124938965,91,0.2,0.25142820457835774,0.2967032967032967,0.3
emotions,MLC_PA_Logistic,5,3,0.17127902912242077,56,0.3,0.34657811373472214,0.5178571428571429,0.4
emotions,MLC_PA_Logistic,5,4,0.029065205339799893,57,0.4,0.45011783691874724,0.42105263157894735,0.5
emotions,MLC_PA_Logistic,5,5,0.11711939601671129,42,0.5,0.5495472706499553,0.6666666666666666,0.6
emotions,MLC_PA_Logistic,5,6,0.0901001432003119,39,0.6,0.6534896003894317,0.7435897435897436,0.7
emotions,MLC_PA_Logistic,5,7,0.18532555699348452,30,0.7,0.7480077763398488,0.9333333333333333,0.8
emotions,MLC_PA_Logistic,5,8,0.07621233117195869,31,0.8,0.8504058795590554,0.7741935483870968,0.9
emotions,MLC_PA_Logistic,5,9,0.018616235256195046,15,0.9,0.9519495685895284,0.9333333333333333,1.0
emotions,GSI_MLC_PA_Logistic,1,0,0.018181597068971204,228,0.0,0.038835946790677915,0.05701754385964912,0.1
emotions,GSI_MLC_PA_Logistic,1,1,0.013374136849538282,144,0.1,0.14634808537268393,0.1597222222222222,0.2
emotions,GSI_MLC_PA_Logistic,1,2,0.012198995812198271,76,0.2,0.24904110107535615,0.23684210526315788,0.3
emotions,GSI_MLC_PA_Logistic,1,3,0.009934802032503742,69,0.3,0.34326813536583706,0.3333333333333333,0.4
emotions,GSI_MLC_PA_Logistic,1,4,0.05572895263258659,48,0.4,0.4515622859659199,0.3958333333333333,0.5
emotions,GSI_MLC_PA_Logistic,1,5,0.15292096247464426,43,0.5,0.5447534561300069,0.6976744186046512,0.6
emotions,GSI_MLC_PA_Logistic,1,6,0.14976119309725044,35,0.6,0.6502388069027496,0.8,0.7
emotions,GSI_MLC_PA_Logistic,1,7,0.052920322372354334,47,0.7,0.7550479819468224,0.7021276595744681,0.8
emotions,GSI_MLC_PA_Logistic,1,8,0.02280870173411631,28,0.8,0.8442372731626877,0.8214285714285714,0.9
emotions,GSI_MLC_PA_Logistic,1,9,0.08239217296517509,14,0.9,0.9395350301080322,0.8571428571428571,1.0
emotions,GSI_MLC_PA_Logistic,2,0,0.019628121622879833,211,0.0,0.04332480408733481,0.023696682464454975,0.1
emotions,GSI_MLC_PA_Logistic,2,1,0.020483974403335548,132,0.1,0.14927185319121433,0.12878787878787878,0.2
emotions,GSI_MLC_PA_Logistic,2,2,0.030247451462205727,97,0.2,0.2481030640017118,0.27835051546391754,0.3
emotions,GSI_MLC_PA_Logistic,2,3,0.07555035084728451,61,0.3,0.3506791573494368,0.4262295081967213,0.4
emotions,GSI_MLC_PA_Logistic,2,4,0.060168637657880886,63,0.4,0.447767870278627,0.5079365079365079,0.5
emotions,GSI_MLC_PA_Logistic,2,5,0.02899653131983082,52,0.5,0.547926545603246,0.5769230769230769,0.6
emotions,GSI_MLC_PA_Logistic,2,6,0.18677371608300364,36,0.6,0.6465596172503297,0.8333333333333334,0.7
emotions,GSI_MLC_PA_Logistic,2,7,0.15087681113480644,31,0.7,0.7523489953168064,0.9032258064516129,0.8
emotions,GSI_MLC_PA_Logistic,2,8,0.1375609846149618,21,0.8,0.8518466989006761,0.7142857142857143,0.9
emotions,GSI_MLC_PA_Logistic,2,9,0.06818275986406785,10,0.9,0.9318172401359321,1.0,1.0
emotions,GSI_MLC_PA_Logistic,3,0,0.010719258237421495,250,0.0,0.0412807417625785,0.052,0.1
emotions,GSI_MLC_PA_Logistic,3,1,0.02327339813690138,110,0.1,0.14036296549946226,0.16363636363636364,0.2
emotions,GSI_MLC_PA_Logistic,3,2,0.01743804888763112,84,0.2,0.2436285250781073,0.2261904761904762,0.3
emotions,GSI_MLC_PA_Logistic,3,3,0.018011914828706288,68,0.3,0.34963514399482315,0.36764705882352944,0.4
emotions,GSI_MLC_PA_Logistic,3,4,0.026386537842812252,57,0.4,0.4474391694217596,0.42105263157894735,0.5
emotions,GSI_MLC_PA_Logistic,3,5,0.001898782796284637,42,0.5,0.5495178304153323,0.5476190476190477,0.6
emotions,GSI_MLC_PA_Logistic,3,6,0.09561762227166326,48,0.6,0.6543823777283367,0.75,0.7
emotions,GSI_MLC_PA_Logistic,3,7,0.045387396424845905,47,0.7,0.747515055999314,0.7021276595744681,0.8
emotions,GSI_MLC_PA_Logistic,3,8,0.03493862831396277,22,0.8,0.853120446495781,0.8181818181818182,0.9
emotions,GSI_MLC_PA_Logistic,3,9,0.0632012679020072,10,0.9,0.9367987320979928,1.0,1.0
emotions,GSI_MLC_PA_Logistic,4,0,0.001284447694537956,220,0.0,0.03962464321455295,0.04090909090909091,0.1
emotions,GSI_MLC_PA_Logistic,4,1,0.07617717526222782,136,0.1,0.1497065870269337,0.07352941176470588,0.2
emotions,GSI_MLC_PA_Logistic,4,2,0.05452388275274164,73,0.2,0.24684598026095697,0.3013698630136986,0.3
emotions,GSI_MLC_PA_Logistic,4,3,0.07126091290830416,84,0.3,0.3454057537583625,0.4166666666666667,0.4
emotions,GSI_MLC_PA_Logistic,4,4,0.1613717070451064,47,0.4,0.4556495695506383,0.6170212765957447,0.5
emotions,GSI_MLC_PA_Logistic,4,5,0.11281479678239326,45,0.5,0.5538518698842734,0.6666666666666666,0.6
emotions,GSI_MLC_PA_Logistic,4,6,0.04371678268685997,48,0.6,0.64378321731314,0.6875,0.7
emotions,GSI_MLC_PA_Logistic,4,7,0.05374446608717787,31,0.7,0.7527071468160479,0.8064516129032258,0.8
emotions,GSI_MLC_PA_Logistic,4,8,0.009803986966526068,24,0.8,0.8431373202998594,0.8333333333333334,0.9
emotions,GSI_MLC_PA_Logistic,4,9,0.09396288351815407,12,0.9,0.9272962168514874,0.8333333333333334,1.0
emotions,GSI_MLC_PA_Logistic,5,0,0.00969606134783877,222,0.0,0.03534898369720627,0.04504504504504504,0.1
emotions,GSI_MLC_PA_Logistic,5,1,0.07808267722754203,116,0.1,0.14605525380694073,0.22413793103448276,0.2
emotions,GSI_MLC_PA_Logistic,5,2,0.09481513312064296,67,0.2,0.24846844896890927,0.34328358208955223,0.3
emotions,GSI_MLC_PA_Logistic,5,3,0.14199825085627277,47,0.3,0.3473634512713868,0.48936170212765956,0.4
emotions,GSI_MLC_PA_Logistic,5,4,0.03451072412340561,50,0.4,0.44548927587659437,0.48,0.5
emotions,GSI_MLC_PA_Logistic,5,5,0.04642898618940039,40,0.5,0.5535710138105996,0.6,0.6
emotions,GSI_MLC_PA_Logistic,5,6,0.1146948249529568,34,0.6,0.6500110573999843,0.7647058823529411,0.7
emotions,GSI_MLC_PA_Logistic,5,7,0.19110824562508477,32,0.7,0.7463917543749152,0.9375,0.8
emotions,GSI_MLC_PA_Logistic,5,8,0.08605563194573052,33,0.8,0.8436313895214881,0.7575757575757576,0.9
emotions,GSI_MLC_PA_Logistic,5,9,0.04476992835577431,13,0.9,0.9552300716442257,1.0,1.0
music,BR_Logistic,1,0,0.01966156773972519,180,0.0,0.047439345517502965,0.027777777777777776,0.1
music,BR_Logistic,1,1,0.014108996777260907,122,0.1,0.15345325907234286,0.13934426229508196,0.2
music,BR_Logistic,1,2,0.06183940331334048,103,0.2,0.2463054227308162,0.18446601941747573,0.3
music,BR_Logistic,1,3,0.07038738665192629,86,0.3,0.34945715409378675,0.27906976744186046,0.4
music,BR_Logistic,1,4,0.1252021712787224,66,0.4,0.4505554044788534,0.5757575757575758,0.5
music,BR_Logistic,1,5,0.0020145333331563764,46,0.5,0.5414637275364088,0.5434782608695652,0.6
music,BR_Logistic,1,6,0.18268048316240304,40,0.6,0.6423195168375969,0.825,0.7
music,BR_Logistic,1,7,0.0939084762021114,38,0.7,0.7481967869557833,0.8421052631578947,0.8
music,BR_Logistic,1,8,0.11493645216289317,19,0.8,0.8324319688897384,0.9473684210526315,0.9
music,BR_Logistic,1,9,0.08557430335453586,14,0.9,0.942717160497393,0.8571428571428571,1.0
music,BR_Logistic,2,0,0.001958843449598617,196,0.0,0.04277516998021086,0.04081632653061224,0.1
music,BR_Logistic,2,1,0.0252068218912265,129,0.1,0.14533581376768823,0.17054263565891473,0.2
music,BR_Logistic,2,2,0.05150772459890654,87,0.2,0.24734285011373716,0.2988505747126437,0.3
music,BR_Logistic,2,3,0.03953716735686025,62,0.3,0.34598878026008606,0.3064516129032258,0.4
music,BR_Logistic,2,4,0.06196061993131835,49,0.4,0.44971572197213466,0.3877551020408163,0.5
music,BR_Logistic,2,5,0.07103506988949249,45,0.5,0.5511871523327297,0.6222222222222222,0.6
music,BR_Logistic,2,6,0.03698570471183926,51,0.6,0.6448288419667412,0.6078431372549019,0.7
music,BR_Logistic,2,7,0.060472394969012355,37,0.7,0.7503384158417985,0.8108108108108109,0.8
music,BR_Logistic,2,8,0.08495897054672241,33,0.8,0.84253472812248,0.7575757575757576,0.9
music,BR_Logistic,2,9,0.05158137816649222,13,0.9,0.9484186218335078,1.0,1.0
music,BR_Logistic,3,0,0.0076869045257338744,182,0.0,0.04065393749276684,0.03296703296703297,0.1
music,BR_Logistic,3,1,0.02640940636161744,127,0.1,0.14451964258208988,0.11811023622047244,0.2
music,BR_Logistic,3,2,0.050793669882573556,95,0.2,0.25079366988257357,0.2,0.3
music,BR_Logistic,3,3,0.004927185865548966,65,0.3,0.3489189679806049,0.35384615384615387,0.4
music,BR_Logistic,3,4,0.06364601300312922,65,0.4,0.44826139761851386,0.38461538461538464,0.5
music,BR_Logistic,3,5,0.10472120642662053,50,0.5,0.5552787935733795,0.66,0.6
music,BR_Logistic,3,6,0.1080546850381896,43,0.6,0.6593871754269267,0.7674418604651163,0.7
music,BR_Logistic,3,7,0.04217835947086934,38,0.7,0.747295324739657,0.7894736842105263,0.8
music,BR_Logistic,3,8,0.03426144444025481,26,0.8,0.8419537521325625,0.8076923076923077,0.9
music,BR_Logistic,3,9,0.011204368927899555,17,0.9,0.9299721016603357,0.9411764705882353,1.0
music,BR_Logistic,4,0,0.004580377788005276,187,0.0,0.04354796445798403,0.0481283422459893,0.1
music,BR_Logistic,4,1,0.10041668580379337,128,0.1,0.14729168580379337,0.046875,0.2
music,BR_Logistic,4,2,0.010480674759795278,96,0.2,0.2500640080931286,0.23958333333333334,0.3
music,BR_Logistic,4,3,0.022140496691992084,86,0.3,0.3477218920408293,0.32558139534883723,0.4
music,BR_Logistic,4,4,0.15785863606826123,46,0.4,0.45083701610565186,0.6086956521739131,0.5
music,BR_Logistic,4,5,0.11437392944381342,42,0.5,0.5522927372228532,0.6666666666666666,0.6
music,BR_Logistic,4,6,0.09194925021041522,44,0.6,0.6580507497895848,0.75,0.7
music,BR_Logistic,4,7,0.03979230500184572,52,0.7,0.7486692334596927,0.7884615384615384,0.8
music,BR_Logistic,4,8,0.18212934051241192,21,0.8,0.8487960071790785,0.6666666666666666,0.9
music,BR_Logistic,4,9,0.019997109969457028,12,0.9,0.9366637766361237,0.9166666666666666,1.0
music,BR_Logistic,5,0,0.013523071196484833,189,0.0,0.04526910294251658,0.031746031746031744,0.1
music,BR_Logistic,5,1,0.022567554181363414,119,0.1,0.14861797434943064,0.12605042016806722,0.2
music,BR_Logistic,5,2,0.036670777382272646,99,0.2,0.24879198950348477,0.21212121212121213,0.3
music,BR_Logistic,5,3,0.015279913649839494,85,0.3,0.34942596870310166,0.36470588235294116,0.4
music,BR_Logistic,5,4,0.010172162015559316,59,0.4,0.4474549566285085,0.4576271186440678,0.5
music,BR_Logistic,5,5,0.025074795881907086,45,0.5,0.5527029818958706,0.5777777777777777,0.6
music,BR_Logistic,5,6,0.19213852767021433,31,0.6,0.6465711497491405,0.8387096774193549,0.7
music,BR_Logistic,5,7,0.023856983465306847,34,0.7,0.7408488988876343,0.7647058823529411,0.8
music,BR_Logistic,5,8,0.006176835781819157,37,0.8,0.844014673619657,0.8378378378378378,0.9
music,BR_Logistic,5,9,0.20411092042922974,16,0.9,0.9541109204292297,0.75,1.0
music,CC_Logistic,1,0,0.007709771510077266,184,0.0,0.034883684553555526,0.02717391304347826,0.1
music,CC_Logistic,1,1,0.016231417888775468,96,0.1,0.15164808455544213,0.13541666666666666,0.2
music,CC_Logistic,1,2,0.06611432920220078,93,0.2,0.24891002812693197,0.1827956989247312,0.3
music,CC_Logistic,1,3,0.052908299600376796,68,0.3,0.34702594665920034,0.29411764705882354,0.4
music,CC_Logistic,1,4,0.031718027680667504,67,0.4,0.4496284754418615,0.417910447761194,0.5
music,CC_Logistic,1,5,0.03048788176642525,54,0.5,0.5490064002849437,0.5185185185185185,0.6
