Dataset,Model,Cost,Fold,AABS,ABS,AURC,Abstained Position Count,Coverage,Decided Position Count,Error Capture Rate,Errors Avoided,Full Error Count,Generalized Loss,Optimistic Hamming Accuracy,Optimistic Instance Jaccard,Optimistic Instance-F1,Optimistic Macro-F1,Optimistic Micro-F1,Oracle Gain Hamming Accuracy,Oracle Gain Instance Jaccard,Oracle Gain Instance-F1,Oracle Gain Macro-F1,Oracle Gain Micro-F1,Rejected Counterfactual Macro-F1,Rejected Error Count,Rejected Error Rate,Rejected Position Count,Risk at Coverage,Selective Hamming Accuracy,Selective Macro-F1,Selective Micro-F1,Total Position Count
emotions,MLC_PA_Logistic,0.30,1,0.3046448087431694,0.8852459016393442,0.09918327797138865,223,0.6953551912568307,509,0.5217391304347826,72,138,0.1815573770491803,0.9098360655737705,0.7349726775956285,0.7877049180327869,0.8262955413164917,0.8421052631578947,0.09836065573770492,0.23019125683060115,0.21912568306010927,0.21517832251531543,0.1941460794844253,0.5510536398467433,72,0.32286995515695066,223,0.12966601178781925,0.8703339882121808,0.6369809992962702,0.6826923076923077,732
emotions,MLC_PA_Logistic,0.30,2,0.35014005602240894,0.9243697478991597,0.08176419246389666,250,0.6498599439775911,464,0.6620689655172414,96,145,0.17366946778711484,0.9313725490196079,0.8011204481792719,0.8406162464985993,0.8800697455532173,0.8801955990220048,0.134453781512605,0.35294117647058837,0.3263305322128851,0.289760425243897,0.27314952856130026,0.5591329145576412,96,0.384,250,0.10560344827586207,0.8943965517241379,0.5855662035097519,0.6838709677419355,714
emotions,MLC_PA_Logistic,0.30,3,0.32113821138211385,0.9349593495934959,0.09321133655128853,237,0.6788617886178862,501,0.5947712418300654,91,153,0.18035230352303522,0.9159891598915989,0.7560975609756098,0.8130081300813008,0.8253375855805435,0.8509615384615384,0.12330623306233057,0.2981029810298103,0.2766937669376692,0.25108716297023226,0.23250767312488008,0.507919977274816,91,0.38396624472573837,237,0.12375249500998003,0.87624750499002,0.6415269243898276,0.69,738
emotions,MLC_PA_Logistic,0.30,4,0.3527777777777778,0.975,0.08396164582477526,254,0.6472222222222223,466,0.696551724137931,101,145,0.16694444444444442,0.9388888888888889,0.8263888888888888,0.8680555555555555,0.8921179119591577,0.8967136150234741,0.14027777777777772,0.3569444444444444,0.3241666666666666,0.28882189310586326,0.2713906176074534,0.554611434682274,101,0.39763779527559057,254,0.0944206008583691,0.9055793991416309,0.5954358877206277,0.7215189873417721,720
emotions,MLC_PA_Logistic,0.30,5,0.2966360856269113,0.8990825688073395,0.08933963791229649,194,0.7033639143730887,460,0.5703703703703704,77,135,0.1776758409785933,0.9113149847094801,0.7660550458715596,0.8122324159021407,0.8482771500348187,0.8585365853658536,0.11773700305810397,0.2759938837920489,0.2480122324159022,0.24130696869981205,0.212867294027271,0.547628544295211,77,0.39690721649484534,194,0.12608695652173912,0.8739130434782609,0.6264785468414501,0.6947368421052632,654
emotions,MLC_PA_Logistic,0.35,1,0.21994535519125682,0.7622950819672131,0.09918327797138865,161,0.7800546448087432,571,0.39855072463768115,55,138,0.19036885245901636,0.8866120218579235,0.6844262295081968,0.7475409836065573,0.774160516425729,0.7980535279805353,0.07513661202185795,0.17964480874316946,0.1789617486338797,0.16304329762455272,0.15009434430706592,0.5664890346382455,55,0.3416149068322981,161,0.14535901926444833,0.8546409807355517,0.6248164089484032,0.6693227091633466,732
emotions,MLC_PA_Logistic,0.35,2,0.24789915966386555,0.865546218487395,0.08176419246389666,177,0.7521008403361344,537,0.5103448275862069,74,145,0.18620448179271706,0.9005602240896359,0.7044817927170868,0.7582633053221288,0.8188255373780132,0.8193384223918575,0.10364145658263302,0.2563025210084033,0.2439775910364146,0.22851621706869296,0.21229235193115292,0.554779711029711,74,0.4180790960451977,177,0.13221601489757914,0.8677839851024208,0.6071156583692746,0.6635071090047393,714
emotions,MLC_PA_Logistic,0.35,3,0.22493224932249323,0.8292682926829268,0.09321133655128853,166,0.7750677506775068,572,0.4444444444444444,68,153,0.1939024390243902,0.8848238482384824,0.6693766937669376,0.737669376693767,0.75018952328992,0.7941888619854721,0.09214092140921404,0.2113821138211382,0.2013550135501354,0.17593910067960872,0.17573499664881376,0.49092382111250027,68,0.40963855421686746,166,0.1486013986013986,0.8513986013986015,0.6274844695835261,0.6640316205533597,738
emotions,MLC_PA_Logistic,0.35,4,0.25555555555555554,0.8833333333333333,0.08396164582477526,184,0.7444444444444445,536,0.5379310344827586,78,145,0.18249999999999997,0.9069444444444444,0.7194444444444446,0.7786111111111111,0.8240164529915798,0.837772397094431,0.10833333333333328,0.2500000000000001,0.23472222222222228,0.22072043413828535,0.21244939967841026,0.5719228252830403,78,0.42391304347826086,184,0.125,0.875,0.5714569609134826,0.6699507389162561,720
emotions,MLC_PA_Logistic,0.35,5,0.22018348623853212,0.7981651376146789,0.08933963791229649,144,0.7798165137614679,510,0.4222222222222222,57,135,0.19633027522935775,0.8807339449541285,0.6827217125382262,0.7357798165137615,0.7881505028392147,0.8040201005025126,0.08715596330275233,0.19266055045871555,0.17155963302752297,0.18118032150420804,0.15835080916392996,0.5279942279942279,57,0.3958333333333333,144,0.15294117647058825,0.8470588235294118,0.6239957264505989,0.6776859504132231,654
emotions,MLC_PA_Logistic,0.40,1,0.15437158469945356,0.639344262295082,0.09918327797138865,113,0.8456284153005464,619,0.2753623188405797,38,138,0.19836065573770495,0.8633879781420765,0.616120218579235,0.6868852459016394,0.7168337895269307,0.7512437810945274,0.051912568306010876,0.11133879781420775,0.11830601092896176,0.10571657072575436,0.103284597421058,0.5859185975315008,38,0.336283185840708,113,0.16155088852988692,0.8384491114701131,0.6086303289370746,0.6575342465753424,732
emotions,MLC_PA_Logistic,0.40,2,0.16246498599439776,0.6722689075630253,0.08176419246389666,116,0.8375350140056023,598,0.3586206896551724,52,145,0.1952380952380953,0.8697478991596639,0.6260504201680671,0.6789915966386555,0.7482265295281224,0.7546174142480211,0.07282913165266103,0.17787114845938362,0.16470588235294126,0.15791720921880215,0.1475713437873165,0.5145002658160552,52,0.4482758620689655,116,0.15551839464882944,0.8444816053511706,0.60060488354148,0.6463878326996197,714
emotions,MLC_PA_Logistic,0.40,3,0.15311653116531165,0.6910569105691057,0.09321133655128853,113,0.8468834688346883,625,0.33986928104575165,52,153,0.19810298102981036,0.8631436314363143,0.6165311653116531,0.6883468834688348,0.6981009757599609,0.749379652605459,0.07046070460704601,0.15853658536585363,0.1520325203252032,0.12385055314964966,0.13092578726880066,0.45991683754841645,52,0.46017699115044247,113,0.1616,0.8384,0.6201976416735585,0.6644518272425249,738
emotions,MLC_PA_Logistic,0.40,4,0.1388888888888889,0.6,0.08396164582477526,100,0.8611111111111112,620,0.31724137931034485,46,145,0.19305555555555556,0.8625,0.6041666666666666,0.6833333333333333,0.7342286537678033,0.7531172069825436,0.06388888888888888,0.1347222222222222,0.13944444444444448,0.1309326349145089,0.12779420956652288,0.5862433862433862,46,0.46,100,0.1596774193548387,0.8403225806451613,0.5932865679794379,0.6451612903225806,720
emotions,MLC_PA_Logistic,0.40,5,0.15137614678899083,0.6422018348623854,0.08933963791229649,99,0.8486238532110092,555,0.2814814814814815,38,135,0.20886850152905198,0.8516819571865444,0.6123853211009175,0.6773700305810398,0.7259868385737184,0.7519181585677749,0.05810397553516822,0.12232415902140681,0.11314984709480136,0.11901665723871169,0.10624886722919225,0.5132059511369856,38,0.3838383838383838,99,0.17477477477477477,0.8252252252252252,0.6110370248668121,0.662020905923345,654
emotions,MLC_PA_Logistic,0.50,1,0.0,0.0,0.09918327797138865,0,1.0,732,0.0,0,138,0.1885245901639344,0.8114754098360656,0.5047814207650273,0.5685792349726776,0.6111172188011763,0.6479591836734694,0.0,0.0,0.0,0.0,0.0,,0,,0,0.1885245901639344,0.8114754098360656,0.6111172188011763,0.6479591836734694,732
emotions,MLC_PA_Logistic,0.50,2,0.0,0.0,0.08176419246389666,0,1.0,714,0.0,0,145,0.2030812324929972,0.7969187675070029,0.4481792717086835,0.5142857142857142,0.5903093203093203,0.6070460704607046,0.0,0.0,0.0,0.0,0.0,,0,,0,0.2030812324929972,0.7969187675070029,0.5903093203093203,0.6070460704607046,714
emotions,MLC_PA_Logistic,0.50,3,0.0,0.0,0.09321133655128853,0,1.0,738,0.0,0,153,0.2073170731707317,0.7926829268292683,0.45799457994579945,0.5363143631436316,0.5742504226103112,0.6184538653366584,0.0,0.0,0.0,0.0,0.0,,0,,0,0.2073170731707317,0.7926829268292683,0.5742504226103112,0.6184538653366584,738
emotions,MLC_PA_Logistic,0.50,4,0.0,0.0,0.08396164582477526,0,1.0,720,0.0,0,145,0.2013888888888889,0.7986111111111112,0.46944444444444444,0.5438888888888889,0.6032960188532944,0.6253229974160207,0.0,0.0,0.0,0.0,0.0,,0,,0,0.2013888888888889,0.7986111111111112,0.6032960188532944,0.6253229974160207,720
emotions,MLC_PA_Logistic,0.50,5,0.0,0.0,0.08933963791229649,0,1.0,654,0.0,0,135,0.20642201834862386,0.7935779816513762,0.49006116207951067,0.5642201834862385,0.6069701813350067,0.6456692913385826,0.0,0.0,0.0,0.0,0.0,,0,,0,0.20642201834862386,0.7935779816513762,0.6069701813350067,0.6456692913385826,654
emotions,GSI_MLC_PA_Logistic,0.20,1,0.7199453551912568,1.0,0.09560462843519942,527,0.28005464480874315,205,0.8759124087591241,120,137,0.16721311475409836,0.976775956284153,0.948087431693989,0.9642076502732241,0.9667740474171197,0.9624724061810155,0.16393442622950827,0.4433060109289617,0.39153005464480883,0.35082968104902457,0.3146574961553086,0.5603929828581333,120,0.22770398481973433,527,0.08292682926829269,0.9170731707317074,0.664608223815213,0.8282828282828283,732
emotions,GSI_MLC_PA_Logistic,0.20,2,0.6078431372549019,0.9915966386554622,0.07871821327807783,434,0.39215686274509803,280,0.8472222222222222,122,144,0.15238095238095237,0.969187675070028,0.9131652661064428,0.9400560224089635,0.9544685785074649,0.9488372093023256,0.17086834733893552,0.45378151260504224,0.4201680672268907,0.3550952267763897,0.33802639849151483,0.5259158615136875,122,0.28110599078341014,434,0.07857142857142857,0.9214285714285715,0.7935802469135803,0.78,714
emotions,GSI_MLC_PA_Logistic,0.20,3,0.7018970189701897,1.0,0.08973832816545323,518,0.2981029810298103,220,0.8783783783783784,130,148,0.164769647696477,0.975609756097561,0.9241192411924118,0.9411924119241193,0.959097605471674,0.9590909090909091,0.17615176151761514,0.46747967479674785,0.41490514905149056,0.3839788001641894,0.34053420805998125,0.5417982852765463,130,0.25096525096525096,518,0.08181818181818182,0.9181818181818182,0.5718777601130544,0.7567567567567568,738
emotions,GSI_MLC_PA_Logistic,0.20,4,0.5958333333333333,0.9916666666666667,0.08058472741703561,429,0.4041666666666667,291,0.8639455782312925,127,147,0.14694444444444446,0.9722222222222222,0.9194444444444444,0.9444444444444444,0.9511856759376114,0.9551569506726457,0.17638888888888882,0.4666666666666666,0.4113888888888888,0.3631119771764538,0.33896896111651,0.43217235214499233,127,0.29603729603729606,429,0.06872852233676977,0.9312714776632303,0.7758331891829556,0.8360655737704918,720
emotions,GSI_MLC_PA_Logistic,0.20,5,0.6330275229357798,0.9908256880733946,0.09238640949357338,414,0.3669724770642202,240,0.8928571428571429,125,140,0.14954128440366976,0.9770642201834863,0.9480122324159023,0.9666666666666666,0.9672695758902655,0.9664429530201343,0.191131498470948,0.47859327217125397,0.42752293577981637,0.38073197084564936,0.3387833785520492,0.5243034308299079,125,0.30193236714975846,414,0.0625,0.9375,0.8263047138047138,0.8148148148148148,654
emotions,GSI_MLC_PA_Logistic,0.25,1,0.7199453551912568,1.0,0.09560462843519942,527,0.28005464480874315,205,0.8759124087591241,120,137,0.2032103825136612,0.976775956284153,0.948087431693989,0.9642076502732241,0.9667740474171197,0.9624724061810155,0.16393442622950827,0.4433060109289617,0.39153005464480883,0.35082968104902457,0.3146574961553086,0.5603929828581333,120,0.22770398481973433,527,0.08292682926829269,0.9170731707317074,0.664608223815213,0.8282828282828283,732
emotions,GSI_MLC_PA_Logistic,0.25,2,0.6078431372549019,0.9915966386554622,0.07871821327807783,434,0.39215686274509803,280,0.8472222222222222,122,144,0.18277310924369747,0.969187675070028,0.9131652661064428,0.9400560224089635,0.9544685785074649,0.9488372093023256,0.17086834733893552,0.45378151260504224,0.4201680672268907,0.3550952267763897,0.33802639849151483,0.5259158615136875,122,0.28110599078341014,434,0.07857142857142857,0.9214285714285715,0.7935802469135803,0.78,714
emotions,GSI_MLC_PA_Logistic,0.25,3,0.7018970189701897,1.0,0.08973832816545323,518,0.2981029810298103,220,0.8783783783783784,130,148,0.19986449864498645,0.975609756097561,0.9241192411924118,0.9411924119241193,0.959097605471674,0.9590909090909091,0.17615176151761514,0.46747967479674785,0.41490514905149056,0.3839788001641894,0.34053420805998125,0.5417982852765463,130,0.25096525096525096,518,0.08181818181818182,0.9181818181818182,0.5718777601130544,0.7567567567567568,738
emotions,GSI_MLC_PA_Logistic,0.25,4,0.5958333333333333,0.9916666666666667,0.08058472741703561,429,0.4041666666666667,291,0.8639455782312925,127,147,0.17673611111111112,0.9722222222222222,0.9194444444444444,0.9444444444444444,0.9511856759376114,0.9551569506726457,0.17638888888888882,0.4666666666666666,0.4113888888888888,0.3631119771764538,0.33896896111651,0.43217235214499233,127,0.29603729603729606,429,0.06872852233676977,0.9312714776632303,0.7758331891829556,0.8360655737704918,720
emotions,GSI_MLC_PA_Logistic,0.25,5,0.6330275229357798,0.9908256880733946,0.09238640949357338,414,0.3669724770642202,240,0.8928571428571429,125,140,0.1811926605504587,0.9770642201834863,0.9480122324159023,0.9666666666666666,0.9672695758902655,0.9664429530201343,0.191131498470948,0.47859327217125397,0.42752293577981637,0.38073197084564936,0.3387833785520492,0.5243034308299079,125,0.30193236714975846,414,0.0625,0.9375,0.8263047138047138,0.8148148148148148,654
emotions,GSI_MLC_PA_Logistic,0.30,1,0.7199453551912568,1.0,0.09560462843519942,527,0.28005464480874315,205,0.8759124087591241,120,137,0.23920765027322405,0.976775956284153,0.948087431693989,0.9642076502732241,0.9667740474171197,0.9624724061810155,0.16393442622950827,0.4433060109289617,0.39153005464480883,0.35082968104902457,0.3146574961553086,0.5603929828581333,120,0.22770398481973433,527,0.08292682926829269,0.9170731707317074,0.664608223815213,0.8282828282828283,732
emotions,GSI_MLC_PA_Logistic,0.30,2,0.6078431372549019,0.9915966386554622,0.07871821327807783,434,0.39215686274509803,280,0.8472222222222222,122,144,0.2131652661064426,0.969187675070028,0.9131652661064428,0.9400560224089635,0.9544685785074649,0.9488372093023256,0.17086834733893552,0.45378151260504224,0.4201680672268907,0.3550952267763897,0.33802639849151483,0.5259158615136875,122,0.28110599078341014,434,0.07857142857142857,0.9214285714285715,0.7935802469135803,0.78,714
emotions,GSI_MLC_PA_Logistic,0.30,3,0.7018970189701897,1.0,0.08973832816545323,518,0.2981029810298103,220,0.8783783783783784,130,148,0.234959349593496,0.975609756097561,0.9241192411924118,0.9411924119241193,0.959097605471674,0.9590909090909091,0.17615176151761514,0.46747967479674785,0.41490514905149056,0.3839788001641894,0.34053420805998125,0.5417982852765463,130,0.25096525096525096,518,0.08181818181818182,0.9181818181818182,0.5718777601130544,0.7567567567567568,738
emotions,GSI_MLC_PA_Logistic,0.30,4,0.5958333333333333,0.9916666666666667,0.08058472741703561,429,0.4041666666666667,291,0.8639455782312925,127,147,0.20652777777777775,0.9722222222222222,0.9194444444444444,0.9444444444444444,0.9511856759376114,0.9551569506726457,0.17638888888888882,0.4666666666666666,0.4113888888888888,0.3631119771764538,0.33896896111651,0.43217235214499233,127,0.29603729603729606,429,0.06872852233676977,0.9312714776632303,0.7758331891829556,0.8360655737704918,720
emotions,GSI_MLC_PA_Logistic,0.30,5,0.6330275229357798,0.9908256880733946,0.09238640949357338,414,0.3669724770642202,240,0.8928571428571429,125,140,0.2128440366972477,0.9770642201834863,0.9480122324159023,0.9666666666666666,0.9672695758902655,0.9664429530201343,0.191131498470948,0.47859327217125397,0.42752293577981637,0.38073197084564936,0.3387833785520492,0.5243034308299079,125,0.30193236714975846,414,0.0625,0.9375,0.8263047138047138,0.8148148148148148,654
emotions,GSI_MLC_PA_Logistic,0.35,1,0.7199453551912568,1.0,0.09560462843519942,527,0.28005464480874315,205,0.8759124087591241,120,137,0.27520491803278685,0.976775956284153,0.948087431693989,0.9642076502732241,0.9667740474171197,0.9624724061810155,0.16393442622950827,0.4433060109289617,0.39153005464480883,0.35082968104902457,0.3146574961553086,0.5603929828581333,120,0.22770398481973433,527,0.08292682926829269,0.9170731707317074,0.664608223815213,0.8282828282828283,732
emotions,GSI_MLC_PA_Logistic,0.35,2,0.6078431372549019,0.9915966386554622,0.07871821327807783,434,0.39215686274509803,280,0.8472222222222222,122,144,0.24355742296918767,0.969187675070028,0.9131652661064428,0.9400560224089635,0.9544685785074649,0.9488372093023256,0.17086834733893552,0.45378151260504224,0.4201680672268907,0.3550952267763897,0.33802639849151483,0.5259158615136875,122,0.28110599078341014,434,0.07857142857142857,0.9214285714285715,0.7935802469135803,0.78,714
emotions,GSI_MLC_PA_Logistic,0.35,3,0.7018970189701897,1.0,0.08973832816545323,518,0.2981029810298103,220,0.8783783783783784,130,148,0.27005420054200535,0.975609756097561,0.9241192411924118,0.9411924119241193,0.959097605471674,0.9590909090909091,0.17615176151761514,0.46747967479674785,0.41490514905149056,0.3839788001641894,0.34053420805998125,0.5417982852765463,130,0.25096525096525096,518,0.08181818181818182,0.9181818181818182,0.5718777601130544,0.7567567567567568,738
emotions,GSI_MLC_PA_Logistic,0.35,4,0.5958333333333333,0.9916666666666667,0.08058472741703561,429,0.4041666666666667,291,0.8639455782312925,127,147,0.23631944444444444,0.9722222222222222,0.9194444444444444,0.9444444444444444,0.9511856759376114,0.9551569506726457,0.17638888888888882,0.4666666666666666,0.4113888888888888,0.3631119771764538,0.33896896111651,0.43217235214499233,127,0.29603729603729606,429,0.06872852233676977,0.9312714776632303,0.7758331891829556,0.8360655737704918,720
emotions,GSI_MLC_PA_Logistic,0.35,5,0.6330275229357798,0.9908256880733946,0.09238640949357338,414,0.3669724770642202,240,0.8928571428571429,125,140,0.24449541284403667,0.9770642201834863,0.9480122324159023,0.9666666666666666,0.9672695758902655,0.9664429530201343,0.191131498470948,0.47859327217125397,0.42752293577981637,0.38073197084564936,0.3387833785520492,0.5243034308299079,125,0.30193236714975846,414,0.0625,0.9375,0.8263047138047138,0.8148148148148148,654
emotions,GSI_MLC_PA_Logistic,0.40,1,0.2677595628415301,0.8524590163934426,0.09560462843519942,196,0.73224043715847,536,0.36496350364963503,50,137,0.4882513661202185,0.6188524590163935,0.43825136612021853,0.5942427790788448,0.6904315179670565,0.6108786610878661,-0.19398907103825125,-0.06653005464480877,0.02156518345042957,0.07448715159896135,-0.036936248937840754,0.6459259259259259,50,0.25510204081632654,196,0.5205223880597015,0.4794776119402985,0.6364306666053978,0.4991023339317774,732
emotions,GSI_MLC_PA_Logistic,0.40,2,0.6078431372549019,0.9915966386554622,0.07871821327807783,434,0.39215686274509803,280,0.8472222222222222,122,144,0.27394957983193274,0.969187675070028,0.9131652661064428,0.9400560224089635,0.9544685785074649,0.9488372093023256,0.17086834733893552,0.45378151260504224,0.4201680672268907,0.3550952267763897,0.33802639849151483,0.5259158615136875,122,0.28110599078341014,434,0.07857142857142857,0.9214285714285715,0.7935802469135803,0.78,714
emotions,GSI_MLC_PA_Logistic,0.40,3,0.4241192411924119,0.983739837398374,0.08973832816545323,313,0.575880758807588,425,0.5472972972972973,81,148,0.43116531165311667,0.7384823848238482,0.521680216802168,0.6661246612466125,0.7794550258290941,0.6892109500805152,-0.060975609756097615,0.06504065040650403,0.1398373983739838,0.2043362205216095,0.07065424904958739,0.6285482437656351,81,0.25878594249201275,313,0.4541176470588235,0.5458823529411765,0.6573478455831396,0.49076517150395776,738
emotions,GSI_MLC_PA_Logistic,0.40,4,0.46111111111111114,0.9666666666666667,0.08058472741703561,332,0.5388888888888889,388,0.7210884353741497,106,147,0.3288888888888889,0.8555555555555556,0.6770833333333334,0.7865873015873016,0.8630140436483321,0.8045112781954887,0.05972222222222223,0.2243055555555556,0.253531746031746,0.27494034488717456,0.188323288639353,0.4009597637504615,106,0.3192771084337349,332,0.26804123711340205,0.731958762886598,0.7383151516649181,0.6148148148148148,720
emotions,GSI_MLC_PA_Logistic,0.40,5,0.4908256880733945,0.9908256880733946,0.09238640949357338,321,0.5091743119266054,333,0.75,105,140,0.3262996941896025,0.8700305810397554,0.7477064220183486,0.8403669724770643,0.8889352118416157,0.8355899419729207,0.08409785932721714,0.2782874617737003,0.3012232415902141,0.30239760679699956,0.20793036750483562,0.4981296342372688,105,0.32710280373831774,321,0.2552552552552553,0.7447447447447447,0.7643243661100804,0.6118721461187214,654
emotions,GSI_MLC_PA_Logistic,0.50,1,0.1557377049180328,0.7295081967213115,0.09560462843519942,114,0.8442622950819673,618,0.17518248175182483,24,137,0.5437158469945356,0.5341530054644809,0.39248633879781425,0.5490632318501172,0.6352277427632812,0.5633802816901409,-0.2786885245901639,-0.11229508196721305,-0.023614363778298064,0.01928337639518607,-0.08443462833556603,0.6355555555555557,24,0.21052631578947367,114,0.551779935275081,0.44822006472491904,0.6139262574343219,0.5163120567375886,732
emotions,GSI_MLC_PA_Logistic,0.50,2,0.3543417366946779,0.9411764705882353,0.07871821327807783,253,0.6456582633053222,461,0.4722222222222222,68,144,0.44047619047619047,0.7366946778711485,0.5322128851540616,0.673389355742297,0.7786746596169346,0.68561872909699,-0.06162464985994398,0.07282913165266108,0.1535014005602242,0.1793013078858594,0.07480791828617916,0.6036886070853461,68,0.26877470355731226,253,0.4078091106290672,0.5921908893709328,0.6972617992793432,0.5204081632653061,714
emotions,GSI_MLC_PA_Logistic,0.50,3,0.08807588075880758,0.5284552845528455,0.08973832816545323,65,0.9119241192411924,673,0.14189189189189189,21,148,0.6307588075880759,0.4132791327913279,0.33495934959349594,0.48799845141308545,0.5410586124401914,0.49942196531791905,-0.38617886178861793,-0.12168021680216806,-0.03828881145954327,-0.034060192867293226,-0.11913473571300881,0.6181818181818182,21,0.3230769230769231,65,0.6433878157503715,0.3566121842496285,0.44875092013249906,0.462111801242236,738
emotions,GSI_MLC_PA_Logistic,0.50,4,0.21944444444444444,0.7916666666666666,0.08058472741703561,158,0.7805555555555556,562,0.32653061224489793,48,147,0.4597222222222222,0.65,0.47388888888888897,0.6215674603174602,0.7180737408718301,0.6326530612244898,-0.14583333333333337,0.02111111111111119,0.08851190476190463,0.1300000421106725,0.016465071668354092,0.42135269267052217,48,0.3037974683544304,158,0.4483985765124555,0.5516014234875445,0.6678855925580384,0.5625,720
